-5.763714472018719, 4.2263921824339405
-5.779098705570987, 4.165331774994527
-5.795748262098749, 4.120087002235975
-5.816237108168418, 4.0680517230097895
-5.826484238741717, 4.038644245239809
-5.841848617011916, 4.0024426509509095
-5.8520957475852144, 3.973035173180928
-5.8623392681072275, 3.9481474796201317
-5.87514050996487, 3.9209926738521723
-5.88282991920254, 3.893852308289354
-5.896907314189533, 3.8689537845747015
-5.910979294099597, 3.8508349371738255
-5.923775120880311, 3.8304598077196426
-5.939125058945369, 3.8123373502674816
-5.949363164390455, 3.7942293330204615
-5.969819519998556, 3.7828721116769355
-5.985165848012329, 3.769269438433959
-6.005613178492218, 3.769211677613394
-6.023506397687763, 3.766901244790808
-6.050334493814403, 3.778124894236778
-6.066937119675457, 3.7916373161976225
-6.08225637230459, 3.811933024523529
-6.096301276830014, 3.827712558691536
-6.111618724433504, 3.8502681591220345
-6.123100492546373, 3.875094481810981
-6.13586382886552, 3.8953974102394584
-6.1486253601590235, 3.9179602307725276
-6.158825560065614, 3.947309947721944
-6.169034785100417, 3.9653602041483995
-6.1792367900326495, 3.9924500289932237
-6.188160836809889, 4.019543463889333
-6.197086688612771, 4.04437700668085
-6.208572066776925, 4.064683545160612
-6.214931172115964, 4.103083660682254
-6.225133177048197, 4.130173485527078
-6.235336987006073, 4.1550034182673095
-6.242984880653961, 4.1798405711101125
-6.255739191844895, 4.21144296006155
