-5.7444115277962675, 4.393678348943044
-5.759770490989538, 4.364256430967922
-5.77257173284718, 4.337101625199962
-5.789212264246729, 4.30315631296437
-5.805854600671921, 4.266951108624186
-5.818652232478279, 4.244316087065411
-5.8365689170071775, 4.212627056883126
-5.849362938762249, 4.194511819533536
-5.864716486878592, 4.17186957787219
-5.882625951304921, 4.149220116108274
-5.897972279318694, 4.135617442865297
-5.9133186073324655, 4.12201476962232
-5.928668545397524, 4.103892312170159
-5.949124901005625, 4.092535090826633
-5.964467618968112, 4.0834522017928405
-5.987478085860558, 4.074347652451337
-6.010483137676075, 4.07202277942361
-6.043706439654609, 4.076448702299376
-6.0309304681559635, 4.071965018603045
-6.064146550031927, 4.08543050989718
-6.079474827789273, 4.094426757700125
-6.099907718064021, 4.112448133716299
-6.121620371519404, 4.128206007576594
-6.133109359734842, 4.143992761847172
-6.148428612363975, 4.164288470173078
-6.163749670018751, 4.182324286394393
-6.17779096449289, 4.202623604771585
-6.186718621321415, 4.225197255458509
-6.202037873950547, 4.245492963784416
-6.209691182675365, 4.263550440313442
-6.2250104353044975, 4.283846148639348
-6.2352196603393, 4.301896405065803
-6.2441455121421825, 4.326729947857321
-6.250520862712007, 4.344791034437632
